Latitude,Longitude,LocalDate,LimitingMag,SQMReading,CloudCover,Country
-33.7314,151.069,2020-06-21,3,,0,Australia
-32.8433,151.376,2020-06-21,6,,0,Australia
-31.9621,115.808,2020-06-21,3,,0,Australia
-32.2968,115.71,2020-06-21,2,,0,Australia
-34.5716,150.727,2020-06-21,4,,0,Australia
-31.9539,115.878,2020-06-21,1,,0,Australia
-32.6109,149.587,2020-06-21,4,,0,Australia
-33.4478,151.436,2020-06-21,4,,0,Australia
-41.05,145.895,2020-06-21,2,,0,Australia
-25.3026,152.898,2020-06-21,3,,0,Australia
-26.8478,153.112,2020-06-21,2,,0,Australia
-37.841,140.779,2020-06-21,5,,0,Australia
-32.1689,152.502,2020-06-21,4,,0,Australia
-33.3631,151.485,2020-06-21,4,,0,Australia
-33.9528,115.054,2020-06-21,4,,0,Australia
-24.8734,152.336,2020-06-21,5,,0,Australia
-32.0525,116.147,2020-06-21,4,,0,Australia
-31.945,115.79,2020-06-21,2,,0,Australia
-31.496,151.104,2020-06-21,6,,0,Australia
-27.5604,152.905,2020-06-21,4,,0,Australia
-31.9586,115.901,2020-06-21,1,,0,Australia
-25.1299,132.57,2020-06-21,6,,0,Australia
-24.7403,152.258,2020-06-21,6,,0,Australia
-36.8477,149.935,2020-06-21,7,22.17,0,Australia
-37.4815,144.5,2020-06-21,6,,0,Australia
-33.2937,151.413,2020-06-21,2,,0,Australia
-28.2157,152.028,2020-06-21,4,,0,Australia
-41.05,145.895,2020-06-21,2,,0,Australia
-26.727,153.061,2020-06-21,1,,0,Australia
-34.5044,117.679,2020-06-21,6,,0,Australia
-26.3645,152.968,2020-06-21,1,,0,Australia
-31.9822,115.776,2020-06-21,4,,0,Australia
-31.9451,115.788,2020-06-21,3,,0,Australia
-20.7019,139.498,2020-06-21,5,,0,Australia
-20.7256,139.493,2020-06-21,5,,0,Australia
-32.8381,151.371,2020-06-21,6,,0,Australia
-26.7626,152.95,2020-06-21,5,,0,Australia
-26.4395,152.996,2020-06-21,5,,0,Australia
-25.3025,152.898,2020-06-21,4,,0,Australia
-25.3025,152.898,2020-06-21,4,,0,Australia
-25.3025,152.898,2020-06-21,4,,0,Australia
-25.1299,132.57,2020-06-21,6,,0,Australia
-25.1299,132.57,2020-06-21,6,,0,Australia
-33.3836,151.345,2020-06-21,5,,0,Australia
-26.8375,153.099,2020-06-21,2,,0,Australia
-34.2017,142.162,2020-06-21,4,,0,Australia
-33.8108,151.017,2020-06-21,2,,0,Australia
-22.3852,143.046,2020-06-21,7,,0,Australia
-23.3255,150.534,2020-06-21,4,,0,Australia
-27.5172,153.262,2020-06-21,2,,0,Australia
-30.4483,152.617,2020-06-21,6,,0,Australia
-26.8324,153.11,2020-06-21,4,,0,Australia
-35.0439,150.544,2020-06-21,5,,0,Australia
-35.0104,150.656,2020-06-21,5,,0,Australia
-37.5724,143.89,2020-06-21,3,17.4,0,Australia
-31.7339,115.766,2020-06-21,4,,0,Australia
-36.0552,150.138,2020-06-21,6,,0,Australia
-34.5041,117.679,2020-06-21,6,,0,Australia
-31.9824,115.776,2020-06-21,4,,0,Australia
-37.5724,143.89,2020-06-21,3,17.4,0,Australia
-32.0627,115.772,2020-06-21,3,,0,Australia
-30.982,150.184,2020-06-21,4,,0,Australia
-34.5431,150.844,2020-06-21,6,,0,Australia
-27.5172,153.262,2020-06-21,2,,0,Australia
-26.5233,153.088,2020-06-21,5,,0,Australia
-24.7403,152.258,2020-06-21,6,,0,Australia
-34.4918,150.336,2020-06-21,3,,0,Australia
-32.1065,116.067,2020-06-21,4,,0,Australia
-31.8301,116.153,2020-06-21,5,,0,Australia
-32.9866,151.615,2020-06-21,2,,0,Australia
-26.6816,153.083,2020-06-21,2,,0,Australia
-34.4605,150.826,2020-06-21,4,,0,Australia
-26.8325,153.093,2020-06-21,5,,0,Australia
-36.2154,149.131,2020-06-21,5,,0,Australia
-20.5681,139.571,2020-06-21,5,,0,Australia
-30.5971,151.828,2020-06-21,5,,0,Australia
-36.9765,140.768,2020-06-21,7,,0,Australia
-27.0448,152.871,2020-06-21,6,,0,Australia
-20.5706,139.57,2020-06-21,5,,0,Australia
-24.212,151.422,2020-06-21,6,,0,Australia
-23.8842,151.226,2020-06-21,5,,0,Australia
-26.6748,153.015,2020-06-21,4,,0,Australia
-33.362,151.46,2020-06-21,3,,0,Australia
-26.6564,152.939,2020-06-21,6,,0,Australia
-32.043,115.839,2020-06-21,4,,0,Australia
-24.862,152.37,2020-06-21,2,,0,Australia
-35.858,150.18,2020-06-21,7,25.0,0,Australia
-31.9718,116.053,2020-06-21,4,,0,Australia
-35.8211,139.702,2020-06-21,7,,0,Australia
-26.6816,153.083,2020-06-21,2,,0,Australia
-22.3853,143.045,2020-06-21,4,,0,Australia
-12.38,130.873,2020-06-21,5,,0,Australia
-34.8506,150.58,2020-06-21,2,,0,Australia
-34.7341,149.535,2020-06-21,4,,0,Australia
-37.4815,144.5,2020-06-21,6,,0,Australia
-24.3857,150.53,2020-06-21,5,,0,Australia
-12.3859,130.844,2020-06-21,5,,0,Australia
-35.8645,149.628,2020-06-21,3,,0,Australia
-32.8546,149.979,2020-06-21,4,,0,Australia
-15.6049,128.765,2020-06-21,2,,0,Australia
-26.6018,153.097,2020-06-21,5,,0,Australia
-37.8419,140.779,2020-06-21,6,,0,Australia
-31.8739,115.771,2020-06-21,2,,0,Australia
-31.8739,115.771,2020-06-21,2,,0,Australia
-29.4312,147.981,2020-06-21,3,,0,Australia
-26.6148,149.386,2020-06-21,5,,0,Australia
-30.4466,152.634,2020-06-21,6,,0,Australia
52.793,-1.64577,2020-06-21,5,,0,Australia
-35.2125,149.374,2020-06-21,7,,0,Australia
-24.212,151.422,2020-06-21,3,,0,Australia
-33.4306,151.347,2020-06-21,2,,0,Australia
-23.9769,151.156,2020-06-21,6,,0,Australia
-34.0423,151.018,2020-06-21,4,,0,Australia
-34.0426,151.018,2020-06-21,5,,0,Australia
-33.2503,151.514,2020-06-21,4,,0,Australia
-41.0518,145.9,2020-06-21,3,,0,Australia
-26.6626,153.079,2020-06-21,3,,0,Australia
-33.4299,151.348,2020-06-21,2,,0,Australia
-27.3846,152.991,2020-06-21,4,,0,Australia
-35.261,149.307,2020-06-21,4,,0,Australia
-35.2583,149.307,2020-06-21,4,,0,Australia
-26.727,153.061,2020-06-21,6,,0,Australia
-27.7301,153.188,2020-06-21,4,,0,Australia
-25.9507,149.918,2020-06-21,6,,0,Australia
-36.3597,146.691,2020-06-21,6,,0,Australia
-36.3597,146.691,2020-06-21,6,,0,Australia
-27.2667,152.964,2020-06-21,4,,0,Australia
-23.9551,151.337,2020-06-21,2,,0,Australia
-33.7,150.883,2020-06-21,5,,0,Australia
-35.7057,150.224,2020-06-21,2,,0,Australia
-31.1871,152.972,2020-06-21,5,,0,Australia
-27.2649,153.035,2020-06-21,4,,0,Australia
-27.7301,153.188,2020-06-21,4,,0,Australia
-24.2189,151.87,2020-06-21,3,,0,Australia
-27.4379,153.034,2020-06-21,1,,0,Australia
-32.3988,151.751,2020-06-21,3,,0,Australia
-16.9994,145.416,2020-06-21,5,,0,Australia
-35.2165,149.377,2020-06-21,7,,0,Australia
-34.7753,150.694,2020-06-21,5,,0,Australia
-33.1136,150.162,2020-06-21,5,,0,Australia
-32.5498,151.134,2020-06-21,3,,0,Australia
-27.2649,153.035,2020-06-21,4,,0,Australia
-33.787,150.665,2020-06-21,4,,0,Australia
-27.4208,153.013,2020-06-21,3,,0,Australia
-16.9994,145.416,2020-06-21,5,,0,Australia
-25.2744,133.775,2020-06-21,6,,0,Australia
-25.2744,133.775,2020-06-21,6,,0,Australia
-27.4984,153.401,2020-06-21,5,,0,Australia
-24.3589,139.472,2020-06-21,7,,0,Australia
-26.3924,146.256,2020-06-21,6,,0,Australia
-33.1136,150.162,2020-06-21,4,,0,Australia
-35.0824,150.647,2020-06-21,4,,0,Australia
-37.746,144.892,2020-06-20,2,,0,Australia
-26.6337,152.937,2020-06-21,3,,0,Australia
-18.6486,146.171,2020-06-21,4,,0,Australia
-27.2608,153.028,2020-06-21,4,,0,Australia
-35.0106,150.656,2020-06-21,5,,0,Australia
-37.0854,141.094,2020-06-21,6,,0,Australia
-26.2184,152.67,2020-06-21,5,,0,Australia
-35.4499,149.086,2020-06-21,2,,0,Australia
-26.7665,153.014,2020-06-21,6,,0,Australia
-27.4079,152.918,2020-06-21,4,,0,Australia
-27.9938,153.327,2020-06-21,3,,0,Australia
-26.783,153.128,2020-06-21,4,,0,Australia
-12.6771,132.837,2020-06-21,4,,0,Australia
-27.4984,153.401,2020-06-21,5,,0,Australia
-27.2439,153.085,2020-06-21,2,,0,Australia
-26.7832,153.092,2020-06-21,4,,0,Australia
-33.7138,150.59,2020-06-21,4,,0,Australia
-26.871,152.931,2020-06-21,4,,0,Australia
-20.7264,139.504,2020-06-21,3,,0,Australia
-26.5667,153.083,2020-06-21,5,,0,Australia
-26.5667,153.083,2020-06-21,5,,0,Australia
-24.212,151.423,2020-06-21,5,,0,Australia
-10.5859,142.215,2020-06-21,5,,0,Australia
-34.2599,150.612,2020-06-21,6,,0,Australia
-24.9856,151.987,2020-06-21,6,,0,Australia
-22.2579,131.793,2020-06-21,6,,0,Australia
-28.0491,148.607,2020-06-21,6,,0,Australia
-16.8295,145.495,2020-06-21,5,,0,Australia
-27.4322,153.16,2020-06-21,2,,0,Australia
-27.4379,153.034,2020-06-21,1,,0,Australia
-23.8768,151.244,2020-06-21,4,,0,Australia
-22.3852,143.035,2020-06-21,5,,0,Australia
-28.0491,148.607,2020-06-21,6,,0,Australia
-34.398,150.483,2020-06-21,5,,0,Australia
-34.6651,150.851,2020-06-21,3,,0,Australia
-33.0467,151.588,2020-06-21,4,,0,Australia
-26.7818,153.092,2020-06-21,4,,0,Australia
-25.3021,152.83,2020-06-21,3,,0,Australia
-23.3941,150.5,2020-06-21,3,,0,Australia
-26.2828,152.525,2020-06-21,5,,0,Australia
-26.7297,152.928,2020-06-21,5,,0,Australia
-26.4806,153.096,2020-06-21,4,,0,Australia
-34.7712,137.598,2020-06-21,5,,0,Australia
-36.1041,140.345,2020-06-21,5,,0,Australia
-33.2235,151.278,2020-06-21,1,,0,Australia
-33.2235,151.278,2020-06-21,1,,0,Australia
-35.0023,150.695,2020-06-21,6,,0,Australia
-36.1991,150.13,2020-06-21,5,,0,Australia
-26.6714,153.041,2020-06-21,4,,0,Australia
-27.5986,153.134,2020-06-21,2,,0,Australia
-25.3021,152.83,2020-06-21,3,,0,Australia
-27.3061,152.962,2020-06-21,4,,0,Australia
-35.2809,149.13,2020-06-21,5,,0,Australia
-32.9262,151.396,2020-06-21,5,,0,Australia
-27.5986,153.134,2020-06-21,4,,0,Australia
-35.2435,149.075,2020-06-21,6,,0,Australia
-35.2107,149.048,2020-06-21,4,,0,Australia
-24.206,151.881,2020-06-21,6,,0,Australia
-35.0064,150.698,2020-06-21,6,,0,Australia
-28.5168,153.545,2020-06-21,6,,0,Australia
-35.7496,150.213,2020-06-21,5,,0,Australia
-35.2617,150.516,2020-06-21,6,,0,Australia
-26.4837,153.096,2020-06-21,4,,0,Australia
-31.6352,150.62,2020-06-21,7,,0,Australia
-17.2629,145.586,2020-06-21,6,,0,Australia
-24.7787,152.39,2020-06-21,5,,0,Australia
-27.3577,152.955,2020-06-21,2,,0,Australia
-34.2313,150.656,2020-06-21,5,,0,Australia
-26.6548,153.096,2020-06-21,5,19.31,0,Australia
-37.4696,140.252,2020-06-21,7,,0,Australia
-27.0073,132.711,2020-06-21,7,,0,Australia
-27.5986,153.134,2020-06-21,4,,0,Australia
-33.3661,151.493,2020-06-21,5,,0,Australia
-33.2235,151.278,2020-06-21,1,,0,Australia
-23.698,133.881,2020-06-21,6,,0,Australia
-33.7497,150.649,2020-06-21,5,,0,Australia
-17.255,145.492,2020-06-21,3,,0,Australia
-27.5342,153.259,2020-06-21,3,,0,Australia
-27.4939,153.05,2020-06-21,5,19.84,0,Australia
-27.991,153.341,2020-06-21,2,,0,Australia
-27.5342,153.259,2020-06-21,3,,0,Australia
-33.3246,151.365,2020-06-21,4,,0,Australia
-37.6,141.7,2020-06-21,2,6.0,0,Australia
-33.365,151.46,2020-06-21,4,,0,Australia
-35.7888,150.229,2020-06-21,4,,0,Australia
-33.0646,151.459,2020-06-21,2,,0,Australia
-34.4083,140.59,2020-06-21,3,,0,Australia
-24.8779,152.335,2020-06-21,5,,0,Australia
-33.0467,151.588,2020-06-21,4,,0,Australia
-27.3897,152.94,2020-06-21,2,,0,Australia
-36.3631,148.828,2020-06-21,5,,0,Australia
-23.543,148.16,2020-06-21,5,,0,Australia
-24.5786,149.97,2020-06-21,4,,0,Australia
-27.6573,153.114,2020-06-21,4,,0,Australia
-26.476,153.096,2020-06-21,4,,0,Australia
-27.2966,152.929,2020-06-21,4,,0,Australia
-27.4196,153.011,2020-06-21,2,,0,Australia
-35.2617,150.516,2020-06-21,3,,0,Australia
-24.2058,151.882,2020-06-21,6,,0,Australia
-26.5629,152.952,2020-06-21,3,,0,Australia
-35.2579,150.516,2020-06-21,6,,0,Australia
-35.2464,149.05,2020-06-21,2,,0,Australia
-27.4937,153.05,2020-06-21,5,19.84,0,Australia
-27.6072,153.299,2020-06-21,5,,0,Australia
-34.8412,150.743,2020-06-21,4,,0,Australia
-23.2434,150.771,2020-06-21,6,,0,Australia
-35.2464,149.05,2020-06-21,2,,0,Australia
-28.6075,152.198,2020-06-21,6,,0,Australia
-32.2446,151.684,2020-06-21,4,,0,Australia
-23.8672,151.246,2020-06-21,3,,0,Australia
-33.6645,150.641,2020-06-21,5,,0,Australia
-33.6842,150.546,2020-06-21,2,,0,Australia
-32.9329,151.132,2020-06-21,5,,0,Australia
-33.4372,151.316,2020-06-21,5,,0,Australia
-27.6315,153.234,2020-06-21,3,,0,Australia
-34.6445,150.838,2020-06-21,3,,0,Australia
-34.6445,150.838,2020-06-21,3,,0,Australia
-26.8214,153.112,2020-06-21,5,,0,Australia
-35.3221,149.1,2020-06-21,3,,0,Australia
-26.7869,153.137,2020-06-21,4,,0,Australia
-32.2445,151.684,2020-06-21,4,,0,Australia
-27.4656,153.191,2020-06-21,4,,0,Australia
-16.891,145.713,2020-06-21,2,,0,Australia
-27.6071,153.299,2020-06-21,5,,0,Australia
-24.8863,152.487,2020-06-21,6,,0,Australia
-27.4813,153.099,2020-06-21,3,,0,Australia
-25.2356,152.211,2020-06-21,6,,0,Australia
-27.5147,152.937,2020-06-21,3,,0,Australia
-27.4813,153.099,2020-06-21,3,,0,Australia
-27.4813,153.099,2020-06-21,3,,0,Australia
-33.4179,151.346,2020-06-21,4,,0,Australia
-34.5447,150.394,2020-06-21,4,,0,Australia
-26.7302,152.948,2020-06-21,5,,0,Australia
-24.2125,151.903,2020-06-21,6,,0,Australia
-35.8013,150.23,2020-06-21,4,,0,Australia
-38.6302,145.733,2020-06-21,6,,0,Australia
-27.5723,153.193,2020-06-21,5,,0,Australia
-26.77,153.122,2020-06-21,4,,0,Australia
-33.0475,151.593,2020-06-21,6,,0,Australia
-26.7301,152.948,2020-06-21,5,,0,Australia
-33.325,151.365,2020-06-21,4,,0,Australia
-23.8839,151.229,2020-06-21,3,,0,Australia
-27.464,153.032,2020-06-21,2,,0,Australia
-27.5148,152.937,2020-06-21,3,,0,Australia
-27.4839,153.096,2020-06-21,2,,0,Australia
-26.6539,153.094,2020-06-21,4,18.98,0,Australia
-27.4839,153.096,2020-06-21,2,,0,Australia
-26.4182,146.252,2020-06-21,5,,0,Australia
-31.9687,152.582,2020-06-21,4,,0,Australia
-16.891,145.713,2020-06-21,2,,0,Australia
-26.7302,152.948,2020-06-21,5,,0,Australia
-26.7302,152.948,2020-06-21,5,,0,Australia
-26.8242,153.106,2020-06-21,5,,0,Australia
-37.8727,142.141,2020-06-21,7,,0,Australia
-37.8727,142.141,2020-06-21,7,,0,Australia
-34.7809,150.69,2020-06-21,4,,0,Australia
-26.6504,152.933,2020-06-21,5,,0,Australia
-36.3631,148.828,2020-06-21,5,,0,Australia
-33.3962,151.478,2020-06-21,4,,0,Australia
-33.7842,151.188,2020-06-21,5,,0,Australia
-33.7842,151.188,2020-06-21,5,,0,Australia
-33.7842,151.188,2020-06-21,5,,0,Australia
-33.7842,151.188,2020-06-21,5,,0,Australia
-26.7799,153.099,2020-06-21,3,,0,Australia
-27.427,153.008,2020-06-21,4,,0,Australia
-27.427,153.008,2020-06-21,4,,0,Australia
-33.7842,151.188,2020-06-21,5,,0,Australia
-33.7842,151.188,2020-06-21,5,,0,Australia
-25.3635,152.777,2020-06-21,5,,0,Australia
-25.3632,152.776,2020-06-21,5,,0,Australia
-25.2849,152.888,2020-06-21,2,,0,Australia
-27.4844,153.044,2020-06-21,2,,0,Australia
-33.7842,151.188,2020-06-21,5,,0,Australia
-33.7842,151.188,2020-06-21,5,,0,Australia
-33.7842,151.188,2020-06-21,5,,0,Australia
-33.7842,151.188,2020-06-21,5,,0,Australia
-33.7842,151.188,2020-06-21,5,,0,Australia
-33.7842,151.188,2020-06-21,5,,0,Australia
-33.7842,151.188,2020-06-21,5,,0,Australia
-33.7842,151.188,2020-06-21,5,,0,Australia
-22.008,148.067,2020-06-21,4,,0,Australia
-27.5346,153.045,2020-06-21,4,,0,Australia
-27.464,153.032,2020-06-21,2,,0,Australia
-24.8779,152.335,2020-06-21,5,,0,Australia
-26.7799,153.099,2020-06-21,3,,0,Australia
-33.4625,151.312,2020-06-21,5,,0,Australia
-33.7842,151.188,2020-06-21,5,,0,Australia
-27.2005,153.032,2020-06-21,5,,0,Australia
-33.7842,151.188,2020-06-21,5,,0,Australia
-34.217,142.13,2020-06-21,5,,0,Australia
-24.8356,152.473,2020-06-21,4,,0,Australia
-25.3634,152.776,2020-06-21,5,,0,Australia
-25.3606,152.778,2020-06-21,5,,0,Australia
-27.9768,153.41,2020-06-21,4,,0,Australia
-27.2162,153.117,2020-06-21,4,,0,Australia
-27.2167,153.116,2020-06-21,4,,0,Australia
-23.1324,150.736,2020-06-21,5,,0,Australia
-34.4734,150.413,2020-06-21,4,,0,Australia
-27.599,153.074,2020-06-21,5,,0,Australia
-23.2102,150.789,2020-06-21,5,,0,Australia
-35.1694,138.837,2020-06-21,5,,0,Australia
-30.9507,149.068,2020-06-21,3,,0,Australia
-33.1077,151.558,2020-06-21,2,,0,Australia
-33.1077,151.558,2020-06-21,2,,0,Australia
-34.7428,150.83,2020-06-21,6,,0,Australia
-33.6488,150.29,2020-06-21,3,,0,Australia
-19.1555,146.604,2020-06-21,5,,0,Australia
-26.7338,152.94,2020-06-21,6,,0,Australia
-27.3987,153.052,2020-06-21,1,,0,Australia
-33.3149,151.388,2020-06-21,4,,0,Australia
-27.2166,153.078,2020-06-21,4,,0,Australia
-26.7144,153.106,2020-06-21,5,,0,Australia
-23.2499,150.816,2020-06-21,3,,0,Australia
-27.2297,153.099,2020-06-21,2,,0,Australia
-33.3841,151.465,2020-06-21,4,,0,Australia
-27.5161,153.248,2020-06-21,4,,0,Australia
-32.9404,151.7,2020-06-21,2,,0,Australia
-23.3458,150.518,2020-06-21,5,,0,Australia
-26.8074,152.959,2020-06-21,6,,0,Australia
-26.8074,152.959,2020-06-21,6,,0,Australia
-27.0904,152.944,2020-06-21,5,,0,Australia
-27.5169,153.247,2020-06-21,4,,0,Australia
-27.43,153.069,2020-06-21,2,,0,Australia
-27.6773,153.057,2020-06-21,4,,0,Australia
-26.6684,152.92,2020-06-21,4,,0,Australia
-51.1078,-40.3655,2020-06-21,4,,0,Australia
-31.6333,152.755,2020-06-21,3,,0,Australia
-27.2321,153.117,2020-06-21,4,18.81,0,Australia
-27.5106,153.097,2020-06-21,4,,0,Australia
-32.7339,138.611,2020-06-21,2,,0,Australia
-32.7061,151.531,2020-06-21,4,,0,Australia
-33.6488,150.29,2020-06-21,3,,0,Australia
-33.6488,150.29,2020-06-21,3,,0,Australia
-27.1065,152.391,2020-06-21,5,,0,Australia
-34.7428,150.83,2020-06-21,6,,0,Australia
-26.9557,152.962,2020-06-21,5,,0,Australia
-33.3822,151.462,2020-06-21,4,,0,Australia
-34.0145,150.718,2020-06-21,4,,0,Australia
-35.2933,150.386,2020-06-21,5,,0,Australia
-36.2452,149.114,2020-06-21,3,,0,Australia
-27.0814,153.157,2020-06-21,3,,0,Australia
-36.3866,149.902,2020-06-21,5,,0,Australia
-34.2795,150.566,2020-06-21,7,,0,Australia
-27.5078,153.056,2020-06-21,4,,0,Australia
-16.9617,145.729,2020-06-21,5,,0,Australia
-27.9581,153.371,2020-06-21,2,,0,Australia
-34.1926,142.162,2020-06-21,3,,0,Australia
-27.5161,153.248,2020-06-21,4,,0,Australia
-27.5167,152.972,2020-06-21,3,,0,Australia
-33.2754,150.118,2020-06-21,6,,0,Australia
-27.5169,153.247,2020-06-21,4,,0,Australia
-25.2799,152.809,2020-06-21,5,,0,Australia
-25.2799,152.809,2020-06-21,5,,0,Australia
-35.2196,149.029,2020-06-21,6,,0,Australia
-34.0144,150.719,2020-06-21,4,,0,Australia
-23.5648,148.3,2020-06-21,5,,0,Australia
-23.9376,151.353,2020-06-21,4,,0,Australia
-27.2353,152.988,2020-06-21,5,,0,Australia
-36.7579,149.94,2020-06-21,6,,0,Australia
-35.734,142.369,2020-06-21,4,,0,Australia
-35.734,142.369,2020-06-21,4,,0,Australia
-34.6497,150.298,2020-06-21,6,,0,Australia
-28.6015,144.916,2020-06-21,7,,0,Australia
-26.9567,152.963,2020-06-21,5,,0,Australia
-26.7481,153.126,2020-06-21,4,,0,Australia
-26.7481,153.126,2020-06-21,4,,0,Australia
-26.625,153.081,2020-06-21,2,,0,Australia
-27.0529,152.926,2020-06-21,4,,0,Australia
-26.6925,153.098,2020-06-21,5,,0,Australia
-33.6795,151.294,2020-06-21,2,,0,Australia
-35.2933,150.386,2020-06-21,5,,0,Australia
-27.9738,153.418,2020-06-21,3,,0,Australia
-41.0092,145.702,2020-06-21,6,,0,Australia
-41.0092,145.702,2020-06-21,6,,0,Australia
-27.4846,153.026,2020-06-21,4,,0,Australia
-27.5081,152.949,2020-06-21,5,,0,Australia
-27.5106,153.097,2020-06-21,4,,0,Australia
-27.5167,152.972,2020-06-21,2,,0,Australia
-34.1926,142.162,2020-06-21,3,,0,Australia
-26.5193,151.862,2020-06-21,6,,0,Australia
-27.5985,153.062,2020-06-21,5,,0,Australia
-16.9213,145.721,2020-06-21,5,,0,Australia
-27.4804,153.093,2020-06-21,4,,0,Australia
-27.4804,153.093,2020-06-21,4,,0,Australia
-27.3027,153.056,2020-06-21,4,,0,Australia
-35.7431,149.157,2020-06-21,6,,0,Australia
-19.3856,146.724,2020-06-21,3,,0,Australia
-27.9738,153.418,2020-06-21,3,,0,Australia
-27.5027,153.029,2020-06-21,4,,0,Australia
-35.4348,149.803,2020-06-21,2,,0,Australia
-27.6679,153.013,2020-06-21,3,,0,Australia
-26.4059,153.089,2020-06-21,5,,0,Australia
-36.7579,149.94,2020-06-21,6,,0,Australia
-29.6549,150.833,2020-06-21,5,,0,Australia
-27.5081,152.949,2020-06-21,5,,0,Australia
-27.3292,153.087,2020-06-21,4,,0,Australia
-27.4896,153.132,2020-06-21,3,,0,Australia
-27.5346,153.104,2020-06-21,2,,0,Australia
-36.1991,150.13,2020-06-21,5,,0,Australia
-36.1991,150.13,2020-06-21,5,,0,Australia
-27.5031,153.029,2020-06-21,2,,0,Australia
-26.5672,153.082,2020-06-21,4,,0,Australia
-35.2347,149.101,2020-06-21,4,,0,Australia
-35.2618,149.114,2020-06-21,4,,0,Australia
-27.3287,153.087,2020-06-21,4,,0,Australia
-23.2775,150.821,2020-06-21,5,,0,Australia
-26.6263,153.079,2020-06-21,1,,0,Australia
-27.4893,153.181,2020-06-21,4,,0,Australia
-27.0842,153.168,2020-06-21,5,,0,Australia
-16.8946,145.713,2020-06-21,1,,0,Australia
-26.4493,152.934,2020-06-21,5,,0,Australia
-26.392,153.039,2020-06-21,4,,0,Australia
-27.9891,153.302,2020-06-21,5,,0,Australia
-25.2744,133.775,2020-06-21,2,,0,Australia
-33.3149,151.388,2020-06-21,4,,0,Australia
-28.0437,148.58,2020-06-21,7,,0,Australia
-32.7248,151.626,2020-06-21,3,,0,Australia
-32.765,151.534,2020-06-21,5,,0,Australia
-27.5358,153.214,2020-06-21,4,,0,Australia
-27.5358,153.214,2020-06-21,4,,0,Australia
-22.8197,148.691,2020-06-21,4,,0,Australia
-22.3862,143.039,2020-06-21,5,,0,Australia
-16.7703,145.675,2020-06-21,2,,0,Australia
-24.3986,150.511,2020-06-21,4,,0,Australia
-19.2666,146.799,2020-06-21,4,,0,Australia
-27.6684,153.185,2020-06-21,4,,0,Australia
-16.9378,145.697,2020-06-21,5,,0,Australia
-28.001,153.301,2020-06-21,4,,0,Australia
-23.2709,150.821,2020-06-21,3,,0,Australia
-33.0075,151.572,2020-06-21,5,,0,Australia
-26.2764,152.682,2020-06-21,3,,0,Australia
-27.5034,153.029,2020-06-21,2,,0,Australia
-35.2107,149.048,2020-06-21,4,,0,Australia
-27.9891,153.302,2020-06-21,5,,0,Australia
-32.8086,151.507,2020-06-21,5,,0,Australia
-35.4348,149.803,2020-06-21,2,,0,Australia
-27.2257,153.1,2020-06-21,5,,0,Australia
-27.4843,153.003,2020-06-21,4,,0,Australia
-28.0263,153.426,2020-06-21,1,,0,Australia
-22.5838,148.347,2020-06-21,5,,0,Australia
-27.6684,153.185,2020-06-21,4,,0,Australia
-26.796,152.967,2020-06-21,5,,0,Australia
-34.2823,140.604,2020-06-21,6,,0,Australia
-26.392,153.039,2020-06-21,5,,0,Australia
-28.0264,153.426,2020-06-21,1,,0,Australia
-36.3023,150.129,2020-06-21,5,,0,Australia
-36.3023,150.129,2020-06-21,5,,0,Australia
-27.3045,152.967,2020-06-21,3,,0,Australia
-27.4433,152.989,2020-06-21,5,,0,Australia
-31.2767,149.203,2020-06-21,2,,0,Australia
-23.8507,151.276,2020-06-21,5,,0,Australia
-34.2823,140.604,2020-06-21,6,,0,Australia
-27.0685,153.108,2020-06-21,4,,0,Australia
-32.764,151.529,2020-06-21,3,,0,Australia
-32.9212,151.749,2020-06-21,2,,0,Australia
-27.5121,153.035,2020-06-21,4,,0,Australia
-27.4956,153.227,2020-06-21,3,,0,Australia
-26.6509,153.092,2020-06-21,4,18.85,0,Australia
-32.993,151.656,2020-06-21,4,,0,Australia
-27.4575,153.065,2020-06-21,3,,0,Australia
-26.6242,152.865,2020-06-21,4,,0,Australia
-16.9183,145.743,2020-06-21,3,,0,Australia
-27.4075,153.028,2020-06-21,2,,0,Australia
-34.675,150.212,2020-06-21,6,,0,Australia
-27.0413,152.923,2020-06-21,5,,0,Australia
-22.7178,147.682,2020-06-21,3,,0,Australia
-27.5463,153.214,2020-06-21,4,,0,Australia
-27.4678,153.058,2020-06-21,4,,0,Australia
-33.0075,151.572,2020-06-21,5,,0,Australia
-27.0758,152.937,2020-06-21,4,,0,Australia
-35.1726,149.112,2020-06-21,3,,0,Australia
-26.729,153.067,2020-06-21,5,,0,Australia
-28.0815,153.446,2020-06-21,2,,0,Australia
-37.7508,142.031,2020-06-21,6,,0,Australia
-32.016,151.964,2020-06-21,6,,0,Australia
-27.4697,153.046,2020-06-21,4,,0,Australia
-32.9212,151.749,2020-06-21,2,,0,Australia
-33.2479,151.372,2020-06-21,3,,0,Australia
-27.4943,152.98,2020-06-21,4,,0,Australia
-27.5121,153.035,2020-06-21,4,,0,Australia
-32.016,151.964,2020-06-21,7,,0,Australia
-27.3712,152.868,2020-06-21,5,,0,Australia
-27.2466,152.983,2020-06-21,4,,0,Australia
-27.2466,152.983,2020-06-21,4,,0,Australia
-32.993,151.656,2020-06-21,4,,0,Australia
